key_zip_code;sub_properies;locality;zip_code;Min_price_sq;Mean_price_sq;Max_price_sq
GROUND_FLOORSoignies7860;GROUND_FLOOR;Soignies;7860;1955;2281;2427
HOUSESoignies7060;HOUSE;Soignies;7060;754;1871;3292
HOUSESoignies7061;HOUSE;Soignies;7061;1281;1998;3024
HOUSESoignies7062;HOUSE;Soignies;7062;1731;1961;2375
HOUSESoignies7063;HOUSE;Soignies;7063;1383;2163;3087
HOUSESoignies7070;HOUSE;Soignies;7070;850;1633;2339
HOUSESoignies7090;HOUSE;Soignies;7090;739;1896;3167
HOUSESoignies7100;HOUSE;Soignies;7100;421;1508;3468
HOUSESoignies7110;HOUSE;Soignies;7110;480;1387;3490
HOUSESoignies7190;HOUSE;Soignies;7190;523;1977;4838
HOUSESoignies7191;HOUSE;Soignies;7191;3365;3365;3365
HOUSESoignies7830;HOUSE;Soignies;7830;971;2099;3840
HOUSESoignies7850;HOUSE;Soignies;7850;571;2142;4874
HOUSESoignies7860;HOUSE;Soignies;7860;500;1383;3044
HOUSESoignies7861;HOUSE;Soignies;7861;566;1729;2890
HOUSESoignies7863;HOUSE;Soignies;7863;2244;2244;2244
HOUSESoignies7864;HOUSE;Soignies;7864;696;1933;2832
HOUSESoignies7866;HOUSE;Soignies;7866;597;1731;2906
MANSIONSoignies7070;MANSION;Soignies;7070;1247;1247;1247
MANSIONSoignies7090;MANSION;Soignies;7090;1359;1397;1434
MANSIONSoignies7100;MANSION;Soignies;7100;961;961;961
MANSIONSoignies7850;MANSION;Soignies;7850;1359;1805;2333
MIXED_USE_BUILDINGSoignies7060;MIXED_USE_BUILDING;Soignies;7060;1196;1515;2075
MIXED_USE_BUILDINGSoignies7090;MIXED_USE_BUILDING;Soignies;7090;500;1282;2083
MIXED_USE_BUILDINGSoignies7100;MIXED_USE_BUILDING;Soignies;7100;690;1382;3125
MIXED_USE_BUILDINGSoignies7110;MIXED_USE_BUILDING;Soignies;7110;743;1100;1478
MIXED_USE_BUILDINGSoignies7190;MIXED_USE_BUILDING;Soignies;7190;776;908;1194
MIXED_USE_BUILDINGSoignies7850;MIXED_USE_BUILDING;Soignies;7850;495;1366;2000
MIXED_USE_BUILDINGSoignies7860;MIXED_USE_BUILDING;Soignies;7860;1155;1321;1488
PENTHOUSESoignies7060;PENTHOUSE;Soignies;7060;2568;2653;2695
PENTHOUSESoignies7090;PENTHOUSE;Soignies;7090;2735;2740;2745
PENTHOUSESoignies7100;PENTHOUSE;Soignies;7100;1444;1444;1444
PENTHOUSESoignies7190;PENTHOUSE;Soignies;7190;1718;1718;1718
TOWN_HOUSESoignies7090;TOWN_HOUSE;Soignies;7090;1147;1147;1147
TOWN_HOUSESoignies7100;TOWN_HOUSE;Soignies;7100;1083;1402;2178
TOWN_HOUSESoignies7110;TOWN_HOUSE;Soignies;7110;1083;1083;1083
TOWN_HOUSESoignies7860;TOWN_HOUSE;Soignies;7860;500;756;1012
VILLASoignies7060;VILLA;Soignies;7060;1429;1970;2287
VILLASoignies7061;VILLA;Soignies;7061;1511;2552;3502
VILLASoignies7062;VILLA;Soignies;7062;1481;2220;2959
VILLASoignies7063;VILLA;Soignies;7063;1642;2347;2597
VILLASoignies7070;VILLA;Soignies;7070;1635;2083;2692
VILLASoignies7090;VILLA;Soignies;7090;1500;1876;2241
VILLASoignies7100;VILLA;Soignies;7100;1580;2209;3026
VILLASoignies7110;VILLA;Soignies;7110;1036;1762;2273
VILLASoignies7190;VILLA;Soignies;7190;1923;2436;3365
VILLASoignies7830;VILLA;Soignies;7830;1203;2377;3818
VILLASoignies7850;VILLA;Soignies;7850;1548;2237;2952
VILLASoignies7860;VILLA;Soignies;7860;932;1820;2698
VILLASoignies7861;VILLA;Soignies;7861;2698;2698;2698
VILLASoignies7864;VILLA;Soignies;7864;932;1703;2517
VILLASoignies7866;VILLA;Soignies;7866;1612;1894;2175
APARTMENTThuin6120;APARTMENT;Thuin;6120;928;2552;3302
APARTMENTThuin6150;APARTMENT;Thuin;6150;1742;2121;2426
APARTMENTThuin6440;APARTMENT;Thuin;6440;1760;1760;1760
APARTMENTThuin6441;APARTMENT;Thuin;6441;3289;3289;3289
APARTMENTThuin6460;APARTMENT;Thuin;6460;2171;2774;3282
APARTMENTThuin6461;APARTMENT;Thuin;6461;1385;1385;1385
APARTMENTThuin6530;APARTMENT;Thuin;6530;2692;2692;2692
APARTMENTThuin6534;APARTMENT;Thuin;6534;2051;2051;2051
APARTMENTThuin6560;APARTMENT;Thuin;6560;1909;1909;1909
APARTMENTThuin7130;APARTMENT;Thuin;7130;1591;2293;2829
APARTMENTThuin7134;APARTMENT;Thuin;7134;1231;2066;2500
APARTMENTThuin7140;APARTMENT;Thuin;7140;1250;1859;2639
APARTMENT_BLOCKThuin6120;APARTMENT_BLOCK;Thuin;6120;500;500;500
APARTMENT_BLOCKThuin6150;APARTMENT_BLOCK;Thuin;6150;1176;1176;1176
APARTMENT_BLOCKThuin6460;APARTMENT_BLOCK;Thuin;6460;593;826;1097
APARTMENT_BLOCKThuin6464;APARTMENT_BLOCK;Thuin;6464;1045;1045;1045
APARTMENT_BLOCKThuin6530;APARTMENT_BLOCK;Thuin;6530;914;914;914
APARTMENT_BLOCKThuin6560;APARTMENT_BLOCK;Thuin;6560;1354;2933;4513
APARTMENT_BLOCKThuin6590;APARTMENT_BLOCK;Thuin;6590;596;596;596
APARTMENT_BLOCKThuin7120;APARTMENT_BLOCK;Thuin;7120;1000;1000;1000
APARTMENT_BLOCKThuin7130;APARTMENT_BLOCK;Thuin;7130;1128;1128;1128
APARTMENT_BLOCKThuin7134;APARTMENT_BLOCK;Thuin;7134;1483;1483;1483
APARTMENT_BLOCKThuin7140;APARTMENT_BLOCK;Thuin;7140;1016;1175;1341
APARTMENT_BLOCKThuin7141;APARTMENT_BLOCK;Thuin;7141;633;733;833
DUPLEX-TRIPLEXThuin6150;DUPLEX-TRIPLEX;Thuin;6150;1385;1385;1385
DUPLEX-TRIPLEXThuin7140;DUPLEX-TRIPLEX;Thuin;7140;890;890;890
EXCEPTIONAL_PROPERTYThuin6120;EXCEPTIONAL_PROPERTY;Thuin;6120;2485;2485;2485
EXCEPTIONAL_PROPERTYThuin6500;EXCEPTIONAL_PROPERTY;Thuin;6500;995;995;995
EXCEPTIONAL_PROPERTYThuin6530;EXCEPTIONAL_PROPERTY;Thuin;6530;1190;1190;1190
EXCEPTIONAL_PROPERTYThuin6590;EXCEPTIONAL_PROPERTY;Thuin;6590;1775;1775;1775
EXCEPTIONAL_PROPERTYThuin6591;EXCEPTIONAL_PROPERTY;Thuin;6591;1388;1388;1388
EXCEPTIONAL_PROPERTYThuin7133;EXCEPTIONAL_PROPERTY;Thuin;7133;767;767;767
EXCEPTIONAL_PROPERTYThuin7140;EXCEPTIONAL_PROPERTY;Thuin;7140;1218;1218;1218
GROUND_FLOORThuin6150;GROUND_FLOOR;Thuin;6150;967;967;967
GROUND_FLOORThuin6470;GROUND_FLOOR;Thuin;6470;1488;1488;1488
GROUND_FLOORThuin7130;GROUND_FLOOR;Thuin;7130;2417;2467;2500
GROUND_FLOORThuin7134;GROUND_FLOOR;Thuin;7134;1933;2231;2530
HOUSEThuin6120;HOUSE;Thuin;6120;928;1933;3127
HOUSEThuin6150;HOUSE;Thuin;6150;565;1259;2262
HOUSEThuin6440;HOUSE;Thuin;6440;881;1333;1786
HOUSEThuin6441;HOUSE;Thuin;6441;2977;2977;2977
HOUSEThuin6460;HOUSE;Thuin;6460;615;1394;2091
HOUSEThuin6464;HOUSE;Thuin;6464;642;1240;2159
HOUSEThuin6470;HOUSE;Thuin;6470;615;1185;3228
HOUSEThuin6500;HOUSE;Thuin;6500;864;1521;2500
HOUSEThuin6511;HOUSE;Thuin;6511;622;622;622
HOUSEThuin6530;HOUSE;Thuin;6530;909;1704;2119
HOUSEThuin6531;HOUSE;Thuin;6531;2409;2409;2409
HOUSEThuin6532;HOUSE;Thuin;6532;1290;1290;1290
HOUSEThuin6533;HOUSE;Thuin;6533;1593;1885;2177
HOUSEThuin6534;HOUSE;Thuin;6534;1877;1985;2065
HOUSEThuin6536;HOUSE;Thuin;6536;1084;1084;1084
HOUSEThuin6540;HOUSE;Thuin;6540;1113;1783;2746
HOUSEThuin6542;HOUSE;Thuin;6542;822;822;822
HOUSEThuin6560;HOUSE;Thuin;6560;606;1291;2375
HOUSEThuin6567;HOUSE;Thuin;6567;543;1188;2000
HOUSEThuin6590;HOUSE;Thuin;6590;444;919;1421
HOUSEThuin6591;HOUSE;Thuin;6591;1317;1317;1317
HOUSEThuin6593;HOUSE;Thuin;6593;463;1185;2269
HOUSEThuin6596;HOUSE;Thuin;6596;1000;1000;1000
HOUSEThuin7120;HOUSE;Thuin;7120;564;1466;3010
HOUSEThuin7130;HOUSE;Thuin;7130;425;1267;2225
HOUSEThuin7131;HOUSE;Thuin;7131;749;866;1122
HOUSEThuin7133;HOUSE;Thuin;7133;1403;1675;2079
HOUSEThuin7134;HOUSE;Thuin;7134;804;1590;2553
HOUSEThuin7140;HOUSE;Thuin;7140;619;1332;2627
HOUSEThuin7141;HOUSE;Thuin;7141;651;1513;2467
LOFTThuin6150;LOFT;Thuin;6150;887;887;887
MANSIONThuin6460;MANSION;Thuin;6460;613;613;613
MANSIONThuin6470;MANSION;Thuin;6470;1006;1006;1006
MANSIONThuin6500;MANSION;Thuin;6500;764;764;764
MANSIONThuin6530;MANSION;Thuin;6530;730;730;730
MANSIONThuin6567;MANSION;Thuin;6567;1293;1293;1293
MANSIONThuin6593;MANSION;Thuin;6593;746;746;746
MANSIONThuin7130;MANSION;Thuin;7130;639;1086;1520
MANSIONThuin7134;MANSION;Thuin;7134;1439;1439;1439
MANSIONThuin7141;MANSION;Thuin;7141;633;664;695
MIXED_USE_BUILDINGThuin6150;MIXED_USE_BUILDING;Thuin;6150;859;990;1095
MIXED_USE_BUILDINGThuin6500;MIXED_USE_BUILDING;Thuin;6500;551;551;551
MIXED_USE_BUILDINGThuin6530;MIXED_USE_BUILDING;Thuin;6530;1182;1182;1182
MIXED_USE_BUILDINGThuin6534;MIXED_USE_BUILDING;Thuin;6534;894;894;894
MIXED_USE_BUILDINGThuin6560;MIXED_USE_BUILDING;Thuin;6560;988;988;988
MIXED_USE_BUILDINGThuin7130;MIXED_USE_BUILDING;Thuin;7130;1310;1749;2188
MIXED_USE_BUILDINGThuin7134;MIXED_USE_BUILDING;Thuin;7134;648;648;648
MIXED_USE_BUILDINGThuin7140;MIXED_USE_BUILDING;Thuin;7140;938;938;938
PENTHOUSEThuin6120;PENTHOUSE;Thuin;6120;2750;2806;2917
PENTHOUSEThuin7130;PENTHOUSE;Thuin;7130;2558;2558;2558
PENTHOUSEThuin7140;PENTHOUSE;Thuin;7140;1686;1686;1686
TOWN_HOUSEThuin6150;TOWN_HOUSE;Thuin;6150;1417;1417;1417
TOWN_HOUSEThuin6500;TOWN_HOUSE;Thuin;6500;1777;1777;1777
TOWN_HOUSEThuin6530;TOWN_HOUSE;Thuin;6530;852;852;852
TOWN_HOUSEThuin6560;TOWN_HOUSE;Thuin;6560;636;636;636
VILLAThuin6111;VILLA;Thuin;6111;1200;1403;1565
VILLAThuin6120;VILLA;Thuin;6120;1389;2245;2734
VILLAThuin6150;VILLA;Thuin;6150;1302;1785;2842
VILLAThuin6440;VILLA;Thuin;6440;2261;2261;2261
VILLAThuin6441;VILLA;Thuin;6441;1496;1496;1496
VILLAThuin6460;VILLA;Thuin;6460;1064;1263;1409
VILLAThuin6464;VILLA;Thuin;6464;1273;1273;1273
VILLAThuin6470;VILLA;Thuin;6470;906;979;1053
VILLAThuin6530;VILLA;Thuin;6530;1733;2458;3182
VILLAThuin6534;VILLA;Thuin;6534;1040;1040;1040
VILLAThuin6536;VILLA;Thuin;6536;2352;2352;2352
VILLAThuin6540;VILLA;Thuin;6540;1684;2076;2468
VILLAThuin6560;VILLA;Thuin;6560;1660;2211;2880
VILLAThuin6567;VILLA;Thuin;6567;1068;1108;1148
VILLAThuin6590;VILLA;Thuin;6590;1314;1461;1607
VILLAThuin6593;VILLA;Thuin;6593;965;965;965
VILLAThuin6596;VILLA;Thuin;6596;1426;1426;1426
VILLAThuin7120;VILLA;Thuin;7120;625;1629;3047
VILLAThuin7130;VILLA;Thuin;7130;826;826;826
VILLAThuin7131;VILLA;Thuin;7131;1604;1604;1604
VILLAThuin7133;VILLA;Thuin;7133;826;1514;2203
VILLAThuin7140;VILLA;Thuin;7140;3046;3046;3046
VILLAThuin7141;VILLA;Thuin;7141;1666;1666;1666
APARTMENTTongeren3620;APARTMENT;Tongeren;3620;1809;2825;4317
APARTMENTTongeren3630;APARTMENT;Tongeren;3630;1672;2585;3313
APARTMENTTongeren3700;APARTMENT;Tongeren;3700;1308;3042;4300
APARTMENTTongeren3720;APARTMENT;Tongeren;3720;2835;3247;3672
APARTMENTTongeren3730;APARTMENT;Tongeren;3730;1779;1779;1779
APARTMENTTongeren3740;APARTMENT;Tongeren;3740;1250;3013;4312
APARTMENTTongeren3770;APARTMENT;Tongeren;3770;1754;2574;3063
APARTMENTTongeren3830;APARTMENT;Tongeren;3830;3147;3147;3147
APARTMENTTongeren3840;APARTMENT;Tongeren;3840;987;2776;3754
APARTMENTTongeren3870;APARTMENT;Tongeren;3870;1993;2441;3366
APARTMENT_BLOCKTongeren3700;APARTMENT_BLOCK;Tongeren;3700;3357;3357;3357
APARTMENT_BLOCKTongeren3740;APARTMENT_BLOCK;Tongeren;3740;1045;1894;2596
APARTMENT_BLOCKTongeren3840;APARTMENT_BLOCK;Tongeren;3840;2031;2590;3667
DUPLEX-TRIPLEXTongeren3620;DUPLEX-TRIPLEX;Tongeren;3620;1685;1901;2150
DUPLEX-TRIPLEXTongeren3621;DUPLEX-TRIPLEX;Tongeren;3621;2322;2322;2322
DUPLEX-TRIPLEXTongeren3630;DUPLEX-TRIPLEX;Tongeren;3630;1097;1097;1097
DUPLEX-TRIPLEXTongeren3700;DUPLEX-TRIPLEX;Tongeren;3700;2107;2107;2107
DUPLEX-TRIPLEXTongeren3790;DUPLEX-TRIPLEX;Tongeren;3790;1721;1721;1721
DUPLEX-TRIPLEXTongeren3840;DUPLEX-TRIPLEX;Tongeren;3840;2943;2943;2943
DUPLEX-TRIPLEXTongeren3870;DUPLEX-TRIPLEX;Tongeren;3870;1966;2128;2391
EXCEPTIONAL_PROPERTYTongeren3620;EXCEPTIONAL_PROPERTY;Tongeren;3620;2897;2897;2897
EXCEPTIONAL_PROPERTYTongeren3700;EXCEPTIONAL_PROPERTY;Tongeren;3700;615;1805;2995
EXCEPTIONAL_PROPERTYTongeren3740;EXCEPTIONAL_PROPERTY;Tongeren;3740;2320;2320;2320
GROUND_FLOORTongeren3620;GROUND_FLOOR;Tongeren;3620;3780;3820;3900
GROUND_FLOORTongeren3630;GROUND_FLOOR;Tongeren;3630;3231;3231;3231
GROUND_FLOORTongeren3700;GROUND_FLOOR;Tongeren;3700;2678;2941;3145
GROUND_FLOORTongeren3720;GROUND_FLOOR;Tongeren;3720;2752;2985;3151
GROUND_FLOORTongeren3730;GROUND_FLOOR;Tongeren;3730;1367;2551;3735
GROUND_FLOORTongeren3740;GROUND_FLOOR;Tongeren;3740;1449;2352;2827
GROUND_FLOORTongeren3840;GROUND_FLOOR;Tongeren;3840;3526;3526;3526
GROUND_FLOORTongeren3870;GROUND_FLOOR;Tongeren;3870;2200;2296;2393
HOUSETongeren3620;HOUSE;Tongeren;3620;776;1863;2623
HOUSETongeren3621;HOUSE;Tongeren;3621;761;1565;2019
HOUSETongeren3630;HOUSE;Tongeren;3630;864;1608;2578
HOUSETongeren3631;HOUSE;Tongeren;3631;1168;1603;2345
HOUSETongeren3700;HOUSE;Tongeren;3700;583;1544;2811
HOUSETongeren3720;HOUSE;Tongeren;3720;948;1659;2544
HOUSETongeren3721;HOUSE;Tongeren;3721;883;1080;1277
HOUSETongeren3722;HOUSE;Tongeren;3722;1499;1499;1499
HOUSETongeren3724;HOUSE;Tongeren;3724;1772;1772;1772
HOUSETongeren3730;HOUSE;Tongeren;3730;1122;1855;2908
HOUSETongeren3740;HOUSE;Tongeren;3740;864;2019;3242
HOUSETongeren3770;HOUSE;Tongeren;3770;651;1777;2687
HOUSETongeren3793;HOUSE;Tongeren;3793;1889;1889;1889
HOUSETongeren3806;HOUSE;Tongeren;3806;843;1401;2488
HOUSETongeren3830;HOUSE;Tongeren;3830;1278;2092;2993
HOUSETongeren3832;HOUSE;Tongeren;3832;1847;1847;1847
HOUSETongeren3840;HOUSE;Tongeren;3840;559;1875;3047
HOUSETongeren3870;HOUSE;Tongeren;3870;493;1653;4368
LOFTTongeren3700;LOFT;Tongeren;3700;2781;2996;3211
MANSIONTongeren3621;MANSION;Tongeren;3621;2571;2571;2571
MANSIONTongeren3700;MANSION;Tongeren;3700;1625;1625;1625
MANSIONTongeren3840;MANSION;Tongeren;3840;1214;1214;1214
MIXED_USE_BUILDINGTongeren3620;MIXED_USE_BUILDING;Tongeren;3620;1325;1325;1325
MIXED_USE_BUILDINGTongeren3700;MIXED_USE_BUILDING;Tongeren;3700;3811;3811;3811
MIXED_USE_BUILDINGTongeren3720;MIXED_USE_BUILDING;Tongeren;3720;1559;1559;1559
MIXED_USE_BUILDINGTongeren3740;MIXED_USE_BUILDING;Tongeren;3740;1337;1760;2041
MIXED_USE_BUILDINGTongeren3770;MIXED_USE_BUILDING;Tongeren;3770;776;1659;3328
MIXED_USE_BUILDINGTongeren3806;MIXED_USE_BUILDING;Tongeren;3806;1116;1116;1116
MIXED_USE_BUILDINGTongeren3840;MIXED_USE_BUILDING;Tongeren;3840;1158;2102;2400
PENTHOUSETongeren3630;PENTHOUSE;Tongeren;3630;3097;3231;3500
PENTHOUSETongeren3700;PENTHOUSE;Tongeren;3700;2441;2441;2441
PENTHOUSETongeren3720;PENTHOUSE;Tongeren;3720;2974;3397;3791
PENTHOUSETongeren3740;PENTHOUSE;Tongeren;3740;2750;2750;2750
SERVICE_FLATTongeren3720;SERVICE_FLAT;Tongeren;3720;3950;3950;3950
TOWN_HOUSETongeren3840;TOWN_HOUSE;Tongeren;3840;1846;1846;1846
VILLATongeren3620;VILLA;Tongeren;3620;1444;2400;3097
VILLATongeren3621;VILLA;Tongeren;3621;1477;2358;4360
VILLATongeren3630;VILLA;Tongeren;3630;1230;1881;2591
VILLATongeren3700;VILLA;Tongeren;3700;1351;2074;2469
VILLATongeren3720;VILLA;Tongeren;3720;1545;1545;1545
VILLATongeren3730;VILLA;Tongeren;3730;1907;1907;1907
VILLATongeren3740;VILLA;Tongeren;3740;1895;2712;3777
VILLATongeren3770;VILLA;Tongeren;3770;2972;2972;2972
VILLATongeren3790;VILLA;Tongeren;3790;3000;3787;4573
VILLATongeren3830;VILLA;Tongeren;3830;2218;2218;2218
VILLATongeren3840;VILLA;Tongeren;3840;1112;1353;1594
APARTMENTTournai7500;APARTMENT;Tournai;7500;1111;2679;5041
APARTMENTTournai7520;APARTMENT;Tournai;7520;1554;1626;1697
APARTMENTTournai7521;APARTMENT;Tournai;7521;2106;2237;2368
APARTMENTTournai7531;APARTMENT;Tournai;7531;1730;2265;2696
APARTMENTTournai7540;APARTMENT;Tournai;7540;2801;2936;3035
APARTMENTTournai7542;APARTMENT;Tournai;7542;1569;1569;1569
APARTMENTTournai7600;APARTMENT;Tournai;7600;1545;2170;2947
APARTMENTTournai7603;APARTMENT;Tournai;7603;1383;1964;2373
APARTMENTTournai7621;APARTMENT;Tournai;7621;1871;1871;1871
APARTMENTTournai7640;APARTMENT;Tournai;7640;2228;2732;3313
APARTMENTTournai7730;APARTMENT;Tournai;7730;2155;2155;2155
APARTMENTTournai7740;APARTMENT;Tournai;7740;1897;2288;2639
APARTMENTTournai7750;APARTMENT;Tournai;7750;1125;2389;3332
APARTMENTTournai7760;APARTMENT;Tournai;7760;1792;1792;1792
APARTMENTTournai7900;APARTMENT;Tournai;7900;710;2316;2945
APARTMENT_BLOCKTournai7500;APARTMENT_BLOCK;Tournai;7500;550;1420;4457
APARTMENT_BLOCKTournai7536;APARTMENT_BLOCK;Tournai;7536;1250;1250;1250
APARTMENT_BLOCKTournai7600;APARTMENT_BLOCK;Tournai;7600;660;660;660
APARTMENT_BLOCKTournai7603;APARTMENT_BLOCK;Tournai;7603;658;729;800
APARTMENT_BLOCKTournai7640;APARTMENT_BLOCK;Tournai;7640;2128;2128;2128
APARTMENT_BLOCKTournai7760;APARTMENT_BLOCK;Tournai;7760;1885;1885;1885
DUPLEX-TRIPLEXTournai7500;DUPLEX-TRIPLEX;Tournai;7500;1725;2553;3462
DUPLEX-TRIPLEXTournai7730;DUPLEX-TRIPLEX;Tournai;7730;1979;1979;1979
DUPLEX-TRIPLEXTournai7903;DUPLEX-TRIPLEX;Tournai;7903;563;563;563
EXCEPTIONAL_PROPERTYTournai7500;EXCEPTIONAL_PROPERTY;Tournai;7500;1202;2268;3151
EXCEPTIONAL_PROPERTYTournai7540;EXCEPTIONAL_PROPERTY;Tournai;7540;1505;1505;1505
EXCEPTIONAL_PROPERTYTournai7603;EXCEPTIONAL_PROPERTY;Tournai;7603;854;854;854
EXCEPTIONAL_PROPERTYTournai7730;EXCEPTIONAL_PROPERTY;Tournai;7730;1996;1996;1996
FLAT_STUDIOTournai7500;FLAT_STUDIO;Tournai;7500;1902;2816;3905
GROUND_FLOORTournai7500;GROUND_FLOOR;Tournai;7500;1569;2702;2995
GROUND_FLOORTournai7750;GROUND_FLOOR;Tournai;7750;3085;3085;3085
GROUND_FLOORTournai7900;GROUND_FLOOR;Tournai;7900;2687;2687;2687
HOUSETournai7500;HOUSE;Tournai;7500;571;1615;3922
HOUSETournai7501;HOUSE;Tournai;7501;1440;1481;1563
HOUSETournai7502;HOUSE;Tournai;7502;1416;1593;1770
HOUSETournai7503;HOUSE;Tournai;7503;1379;2101;2948
HOUSETournai7504;HOUSE;Tournai;7504;1492;1982;2337
HOUSETournai7506;HOUSE;Tournai;7506;2327;2327;2327
HOUSETournai7520;HOUSE;Tournai;7520;1027;1973;3088
HOUSETournai7521;HOUSE;Tournai;7521;993;993;993
HOUSETournai7522;HOUSE;Tournai;7522;863;1921;2867
HOUSETournai7530;HOUSE;Tournai;7530;1333;1789;2088
HOUSETournai7531;HOUSE;Tournai;7531;1785;2120;2574
HOUSETournai7532;HOUSE;Tournai;7532;2071;2106;2136
HOUSETournai7534;HOUSE;Tournai;7534;1400;1849;2284
HOUSETournai7536;HOUSE;Tournai;7536;869;1307;1641
HOUSETournai7538;HOUSE;Tournai;7538;2439;2439;2439
HOUSETournai7540;HOUSE;Tournai;7540;728;2095;4310
HOUSETournai7542;HOUSE;Tournai;7542;3861;3861;3861
HOUSETournai7543;HOUSE;Tournai;7543;1988;2692;3397
HOUSETournai7548;HOUSE;Tournai;7548;1007;1128;1250
HOUSETournai7600;HOUSE;Tournai;7600;417;1196;2633
HOUSETournai7601;HOUSE;Tournai;7601;605;1452;2196
HOUSETournai7602;HOUSE;Tournai;7602;1700;1700;1700
HOUSETournai7603;HOUSE;Tournai;7603;615;1273;1938
HOUSETournai7604;HOUSE;Tournai;7604;941;1043;1146
HOUSETournai7608;HOUSE;Tournai;7608;1000;1730;2303
HOUSETournai7610;HOUSE;Tournai;7610;1149;1699;2058
HOUSETournai7611;HOUSE;Tournai;7611;841;1527;2111
HOUSETournai7618;HOUSE;Tournai;7618;935;1438;1852
HOUSETournai7620;HOUSE;Tournai;7620;1010;2015;2730
HOUSETournai7622;HOUSE;Tournai;7622;502;1450;2010
HOUSETournai7623;HOUSE;Tournai;7623;1234;1234;1234
HOUSETournai7640;HOUSE;Tournai;7640;525;1700;3854
HOUSETournai7641;HOUSE;Tournai;7641;1042;1256;1471
HOUSETournai7642;HOUSE;Tournai;7642;1912;1912;1912
HOUSETournai7643;HOUSE;Tournai;7643;2000;2157;2337
HOUSETournai7730;HOUSE;Tournai;7730;762;1936;3053
HOUSETournai7740;HOUSE;Tournai;7740;798;1667;3515
HOUSETournai7742;HOUSE;Tournai;7742;1099;2087;2817
HOUSETournai7743;HOUSE;Tournai;7743;1196;1792;2188
HOUSETournai7750;HOUSE;Tournai;7750;964;2546;4445
HOUSETournai7760;HOUSE;Tournai;7760;875;2521;5598
HOUSETournai7900;HOUSE;Tournai;7900;537;1441;2785
HOUSETournai7901;HOUSE;Tournai;7901;2023;2358;2997
HOUSETournai7903;HOUSE;Tournai;7903;1048;2060;3004
HOUSETournai7904;HOUSE;Tournai;7904;1410;2154;2662
HOUSETournai7906;HOUSE;Tournai;7906;2772;2980;3102
KOTTournai7500;KOT;Tournai;7500;3981;4095;4231
MANSIONTournai7500;MANSION;Tournai;7500;847;1409;2900
MANSIONTournai7904;MANSION;Tournai;7904;2397;2397;2397
MIXED_USE_BUILDINGTournai7500;MIXED_USE_BUILDING;Tournai;7500;794;1483;1989
MIXED_USE_BUILDINGTournai7520;MIXED_USE_BUILDING;Tournai;7520;3714;3714;3714
MIXED_USE_BUILDINGTournai7530;MIXED_USE_BUILDING;Tournai;7530;841;841;841
MIXED_USE_BUILDINGTournai7533;MIXED_USE_BUILDING;Tournai;7533;483;483;483
MIXED_USE_BUILDINGTournai7611;MIXED_USE_BUILDING;Tournai;7611;4450;4450;4450
MIXED_USE_BUILDINGTournai7622;MIXED_USE_BUILDING;Tournai;7622;1267;1267;1267
MIXED_USE_BUILDINGTournai7750;MIXED_USE_BUILDING;Tournai;7750;1522;1713;2095
MIXED_USE_BUILDINGTournai7900;MIXED_USE_BUILDING;Tournai;7900;1233;1233;1233
PENTHOUSETournai7500;PENTHOUSE;Tournai;7500;1424;3106;4663
PENTHOUSETournai7600;PENTHOUSE;Tournai;7600;1693;1693;1693
PENTHOUSETournai7640;PENTHOUSE;Tournai;7640;2820;3135;3440
TOWN_HOUSETournai7500;TOWN_HOUSE;Tournai;7500;1277;1277;1277
TOWN_HOUSETournai7730;TOWN_HOUSE;Tournai;7730;847;847;847
TOWN_HOUSETournai7904;TOWN_HOUSE;Tournai;7904;1385;1385;1385
VILLATournai7500;VILLA;Tournai;7500;1318;2453;4198
VILLATournai7501;VILLA;Tournai;7501;2129;2129;2129
VILLATournai7503;VILLA;Tournai;7503;2333;2535;2737
VILLATournai7504;VILLA;Tournai;7504;909;1451;1993
VILLATournai7506;VILLA;Tournai;7506;1506;1506;1506
VILLATournai7520;VILLA;Tournai;7520;2429;2429;2429
VILLATournai7522;VILLA;Tournai;7522;1684;2402;2889
VILLATournai7531;VILLA;Tournai;7531;2114;2114;2114
VILLATournai7536;VILLA;Tournai;7536;2180;2180;2180
VILLATournai7540;VILLA;Tournai;7540;2036;2408;3023
VILLATournai7542;VILLA;Tournai;7542;3188;3188;3188
VILLATournai7543;VILLA;Tournai;7543;2219;2219;2219
VILLATournai7600;VILLA;Tournai;7600;1156;2536;4738
VILLATournai7610;VILLA;Tournai;7610;1993;1993;1993
VILLATournai7618;VILLA;Tournai;7618;1596;1596;1596
VILLATournai7620;VILLA;Tournai;7620;1598;1720;1786
VILLATournai7623;VILLA;Tournai;7623;1688;2526;3364
VILLATournai7640;VILLA;Tournai;7640;1412;2164;2917
VILLATournai7643;VILLA;Tournai;7643;1955;1955;1955
VILLATournai7730;VILLA;Tournai;7730;1219;1954;2935
VILLATournai7740;VILLA;Tournai;7740;2083;2083;2083
VILLATournai7742;VILLA;Tournai;7742;2354;2354;2354
VILLATournai7743;VILLA;Tournai;7743;2201;2201;2201
VILLATournai7750;VILLA;Tournai;7750;1632;2158;2414
VILLATournai7760;VILLA;Tournai;7760;1056;1956;2819
VILLATournai7900;VILLA;Tournai;7900;1847;2037;2391
APARTMENTTurnhout2200;APARTMENT;Turnhout;2200;905;2742;4059
